locus_SNP	locus	gRNA	cisGene	MASTcpmdetvalue	FDR
rs2027349	VPS45	VPS45_2_gene	CDC42SE1	0.793368268241579	1
rs2027349	VPS45	VPS45_2_gene	MLLT11	0.0441347859365846	1
rs2027349	VPS45	VPS45_3_gene	OTUD7B	0.871420418088058	1
rs2027349	VPS45	VPS45_3_gene	PPIAL4A	1	1
rs2027349	VPS45	VPS45_3_gene	PPIAL4C	0.894091533182497	1
rs2027349	VPS45	VPS45_3_gene	VPS45	0.0501800286065592	1
rs2027349	VPS45	VPS45_3_gene	RPRD2	0.833029027987043	1
rs2027349	VPS45	VPS45_3_gene	TARS2	0.563621413730408	1
rs2027349	VPS45	VPS45_3_gene	ENSA	0.620747189084988	1
rs2027349	VPS45	VPS45_3_gene	CTSS	1	1
rs2027349	VPS45	VPS45_3_gene	HIST2H3PS2	1	1
rs2027349	VPS45	VPS45_3_gene	HIST2H2BF	0.71004196081068	1
rs2027349	VPS45	VPS45_3_gene	FCGR1A	1	1
rs2027349	VPS45	VPS45_3_gene	HIST2H3D	0.911925571399152	1
rs2027349	VPS45	VPS45_3_gene	HIST2H4B	1	1
rs2027349	VPS45	VPS45_3_gene	HIST2H4A	1	1
rs2027349	VPS45	VPS45_3_gene	HIST2H3A	1	1
rs2027349	VPS45	VPS45_3_gene	HIST2H3C	1	1
rs2027349	VPS45	VPS45_3_gene	HIST2H2AA4	1	1
rs2027349	VPS45	VPS45_3_gene	HIST2H2AA3	1	1
rs2027349	VPS45	VPS45_3_gene	HIST2H2BE	0.257710836654346	1
rs2027349	VPS45	VPS45_3_gene	HIST2H2AC	0.131622875911042	1
rs2027349	VPS45	VPS45_3_gene	HIST2H2AB	1	1
rs2027349	VPS45	VPS45_3_gene	BOLA1	0.79771683994969	1
rs2027349	VPS45	VPS45_3_gene	SV2A	0.498021860965774	1
rs2027349	VPS45	VPS45_3_gene	SF3B4	0.0207808336813317	1
rs2027349	VPS45	VPS45_3_gene	MTMR11	0.831585977330059	1
rs2027349	VPS45	VPS45_3_gene	PLEKHO1	0.799229995490534	1
rs2027349	VPS45	VPS45_3_gene	ANP32E	0.599182651525707	1
rs2027349	VPS45	VPS45_3_gene	CA14	0.227365783150054	1
rs2027349	VPS45	VPS45_3_gene	APH1A	0.85149635301545	1
rs2027349	VPS45	VPS45_3_gene	C1orf54	0.395192806052037	1
rs2027349	VPS45	VPS45_3_gene	CIART	0.884987625247505	1
rs2027349	VPS45	VPS45_3_gene	MRPS21	0.802438632154054	1
rs2027349	VPS45	VPS45_3_gene	PRPF3	0.661030137534685	1
rs2027349	VPS45	VPS45_3_gene	MIR6878	1	1
rs2027349	VPS45	VPS45_3_gene	ECM1	0.967767111713409	1
rs2027349	VPS45	VPS45_3_gene	ADAMTSL4	1	1
rs2027349	VPS45	VPS45_3_gene	MIR4257	1	1
rs2027349	VPS45	VPS45_3_gene	ADAMTSL4-AS1	0.884987625247505	1
rs2027349	VPS45	VPS45_3_gene	MCL1	0.250972284914322	1
rs2027349	VPS45	VPS45_3_gene	GOLPH3L	0.0457836509450864	1
rs2027349	VPS45	VPS45_3_gene	HORMAD1	1	1
rs2027349	VPS45	VPS45_3_gene	CTSK	0.721369437443498	1
rs2027349	VPS45	VPS45_3_gene	ARNT	0.444734610199904	1
rs2027349	VPS45	VPS45_3_gene	SETDB1	0.424592526931662	1
rs2027349	VPS45	VPS45_3_gene	CERS2	0.955031494877026	1
rs2027349	VPS45	VPS45_3_gene	ANXA9	1	1
rs2027349	VPS45	VPS45_3_gene	BNIPL	0.851586836711492	1
rs2027349	VPS45	VPS45_3_gene	C1orf56	0.931076823903434	1
rs2027349	VPS45	VPS45_3_gene	CDC42SE1	0.71385272523459	1
rs2027349	VPS45	VPS45_3_gene	MLLT11	0.464936729180303	1
rs186132169	NGEF	NGEF_1_gene	NGEF	0.502836033040837	1
rs186132169	NGEF	NGEF_1_gene	DIS3L2	0.703883208104855	1
rs186132169	NGEF	NGEF_1_gene	EIF4E2	0.817851051746523	1
rs186132169	NGEF	NGEF_1_gene	GIGYF2	0.176323091489288	1
rs186132169	NGEF	NGEF_1_gene	INPP5D	0.843395384639863	1
rs186132169	NGEF	NGEF_1_gene	SAG	0.806417331008604	1
rs186132169	NGEF	NGEF_1_gene	DGKD	0.997819833582131	1
rs186132169	NGEF	NGEF_1_gene	UGT1A8	1	1
rs186132169	NGEF	NGEF_1_gene	UGT1A10	1	1
rs186132169	NGEF	NGEF_1_gene	UGT1A9	1	1
rs186132169	NGEF	NGEF_1_gene	UGT1A7	1	1
rs186132169	NGEF	NGEF_1_gene	UGT1A6	1	1
rs186132169	NGEF	NGEF_1_gene	HJURP	0.0409678390672843	1
rs186132169	NGEF	NGEF_1_gene	MIR562	1	1
rs186132169	NGEF	NGEF_1_gene	ALPP	1	1
rs186132169	NGEF	NGEF_1_gene	ALPI	1	1
rs186132169	NGEF	NGEF_1_gene	ECEL1	0.851295249368234	1
rs186132169	NGEF	NGEF_1_gene	PRSS56	0.851295249368234	1
rs186132169	NGEF	NGEF_1_gene	CHRND	1	1
rs186132169	NGEF	NGEF_1_gene	CHRNG	1	1
rs186132169	NGEF	NGEF_1_gene	TIGD1	0.515724300922635	1
rs186132169	NGEF	NGEF_1_gene	MIR5001	1	1
rs186132169	NGEF	NGEF_1_gene	EFHD1	0.798489145048862	1
rs186132169	NGEF	NGEF_1_gene	KCNJ13	1	1
rs186132169	NGEF	NGEF_1_gene	NEU2	1	1
rs186132169	NGEF	NGEF_1_gene	ATG16L1	0.673225551700264	1
rs186132169	NGEF	NGEF_1_gene	USP40	0.271244305620963	1
rs186132169	NGEF	NGEF_1_gene	UGT1A5	1	1
rs186132169	NGEF	NGEF_1_gene	UGT1A4	1	1
rs186132169	NGEF	NGEF_1_gene	UGT1A3	1	1
rs186132169	NGEF	NGEF_1_gene	UGT1A1	1	1
rs186132169	NGEF	NGEF_1_gene	MROH2A	1	1
rs186132169	NGEF	NGEF_2_gene	NGEF	0.787725021620398	1
rs186132169	NGEF	NGEF_2_gene	DIS3L2	0.395286808288657	1
rs186132169	NGEF	NGEF_2_gene	EIF4E2	0.846755724068203	1
rs186132169	NGEF	NGEF_2_gene	GIGYF2	0.0393357379794791	1
rs186132169	NGEF	NGEF_2_gene	INPP5D	0.942764540847506	1
rs186132169	NGEF	NGEF_2_gene	SAG	0.946039837768627	1
rs186132169	NGEF	NGEF_2_gene	DGKD	0.408551126467414	1
rs186132169	NGEF	NGEF_2_gene	UGT1A8	1	1
rs186132169	NGEF	NGEF_2_gene	UGT1A10	1	1
rs186132169	NGEF	NGEF_2_gene	UGT1A9	1	1
rs186132169	NGEF	NGEF_2_gene	UGT1A7	1	1
rs186132169	NGEF	NGEF_2_gene	UGT1A6	1	1
rs186132169	NGEF	NGEF_2_gene	HJURP	0.0730946706747216	1
rs186132169	NGEF	NGEF_2_gene	MIR562	1	1
rs186132169	NGEF	NGEF_2_gene	ALPP	1	1
rs186132169	NGEF	NGEF_2_gene	ALPI	1	1
rs186132169	NGEF	NGEF_2_gene	ECEL1	1	1
rs186132169	NGEF	NGEF_2_gene	PRSS56	1	1
rs186132169	NGEF	NGEF_2_gene	CHRND	1	1
rs186132169	NGEF	NGEF_2_gene	CHRNG	1	1
rs186132169	NGEF	NGEF_2_gene	TIGD1	0.775328924200779	1
rs186132169	NGEF	NGEF_2_gene	MIR5001	1	1
rs186132169	NGEF	NGEF_2_gene	EFHD1	0.310978800139401	1
rs186132169	NGEF	NGEF_2_gene	KCNJ13	1	1
rs186132169	NGEF	NGEF_2_gene	NEU2	1	1
rs186132169	NGEF	NGEF_2_gene	ATG16L1	0.515188159770297	1
rs186132169	NGEF	NGEF_2_gene	USP40	0.845985327787512	1
rs186132169	NGEF	NGEF_2_gene	UGT1A5	1	1
rs186132169	NGEF	NGEF_2_gene	UGT1A4	1	1
rs186132169	NGEF	NGEF_2_gene	UGT1A3	1	1
rs186132169	NGEF	NGEF_2_gene	UGT1A1	1	1
rs186132169	NGEF	NGEF_2_gene	MROH2A	1	1
rs9661794	DPYD	DPYD_1_gene	DPYD	0.158631757162346	1
rs9661794	DPYD	DPYD_1_gene	SNX7	0.642376632217344	1
rs9661794	DPYD	DPYD_1_gene	MIR137HG	1	1
rs9661794	DPYD	DPYD_1_gene	MIR2682	1	1
rs9661794	DPYD	DPYD_1_gene	MIR137	1	1
rs9661794	DPYD	DPYD_2_gene	DPYD	1	1
rs9661794	DPYD	DPYD_2_gene	SNX7	0.27973583769475	1
rs9661794	DPYD	DPYD_2_gene	MIR137HG	1	1
rs9661794	DPYD	DPYD_2_gene	MIR2682	1	1
rs9661794	DPYD	DPYD_2_gene	MIR137	1	1
rs9661794	DPYD	DPYD_3_gene	DPYD	1	1
rs9661794	DPYD	DPYD_3_gene	SNX7	0.477628029775653	1
rs9661794	DPYD	DPYD_3_gene	MIR137HG	1	1
rs9661794	DPYD	DPYD_3_gene	MIR2682	1	1
rs9661794	DPYD	DPYD_3_gene	MIR137	1	1
rs7936858	LOC100507431	LOC100507431_1_gene	NTM	0.280449983514103	1
rs7936858	LOC100507431	LOC100507431_1_gene	NFRKB	0.526847000824029	1
rs7936858	LOC100507431	LOC100507431_1_gene	ZBTB44	0.998740008624189	1
rs7936858	LOC100507431	LOC100507431_1_gene	ADAMTS8	1	1
rs7936858	LOC100507431	LOC100507431_1_gene	C11orf44	1	1
rs7936858	LOC100507431	LOC100507431_1_gene	PRDM10	0.923868084318892	1
rs7936858	LOC100507431	LOC100507431_1_gene	APLP2	0.453734351898635	1
rs7936858	LOC100507431	LOC100507431_1_gene	ST14	1	1
rs7936858	LOC100507431	LOC100507431_1_gene	ADAMTS15	0.892201000826539	1
rs7936858	LOC100507431	LOC100507431_1_gene	MIR8052	1	1
rs7936858	LOC100507431	LOC100507431_1_gene	SNX19	0.939852237754609	1
rs7936858	LOC100507431	LOC100507431_2_gene	NTM	0.131912740542454	1
rs7936858	LOC100507431	LOC100507431_2_gene	NFRKB	0.328545825612045	1
rs7936858	LOC100507431	LOC100507431_2_gene	ZBTB44	0.574683560301001	1
rs7936858	LOC100507431	LOC100507431_2_gene	ADAMTS8	1	1
rs7936858	LOC100507431	LOC100507431_2_gene	C11orf44	1	1
rs7936858	LOC100507431	LOC100507431_2_gene	PRDM10	0.990851661065169	1
rs7936858	LOC100507431	LOC100507431_2_gene	APLP2	0.570562897368936	1
rs7936858	LOC100507431	LOC100507431_2_gene	ST14	1	1
rs7936858	LOC100507431	LOC100507431_2_gene	ADAMTS15	0.182004981300609	1
rs7936858	LOC100507431	LOC100507431_2_gene	MIR8052	1	1
rs7936858	LOC100507431	LOC100507431_2_gene	SNX19	0.87824092525404	1
rs7936858	LOC100507431	LOC100507431_3_gene	NTM	0.616948860575896	1
rs7936858	LOC100507431	LOC100507431_3_gene	NFRKB	0.491833449690539	1
rs7936858	LOC100507431	LOC100507431_3_gene	ZBTB44	0.202469866891156	1
rs7936858	LOC100507431	LOC100507431_3_gene	ADAMTS8	1	1
rs7936858	LOC100507431	LOC100507431_3_gene	C11orf44	1	1
rs7936858	LOC100507431	LOC100507431_3_gene	PRDM10	0.131347377315832	1
rs7936858	LOC100507431	LOC100507431_3_gene	APLP2	0.83819513222185	1
rs7936858	LOC100507431	LOC100507431_3_gene	ST14	1	1
rs7936858	LOC100507431	LOC100507431_3_gene	ADAMTS15	0.769031373272376	1
rs7936858	LOC100507431	LOC100507431_3_gene	MIR8052	1	1
rs7936858	LOC100507431	LOC100507431_3_gene	SNX19	0.340294568313513	1
rs3861678	LINC00637	LINC00637_1_gene	EIF5	0.142291439332741	1
rs3861678	LINC00637	LINC00637_1_gene	TRAF3	0.758783646191545	1
rs3861678	LINC00637	LINC00637_1_gene	CDC42BPB	0.173221687420473	1
rs3861678	LINC00637	LINC00637_1_gene	MARK3	0.728277197957141	1
rs3861678	LINC00637	LINC00637_1_gene	PPP1R13B	0.828437321812963	1
rs3861678	LINC00637	LINC00637_1_gene	TDRD9	1	1
rs3861678	LINC00637	LINC00637_1_gene	AKT1	0.440765310123568	1
rs3861678	LINC00637	LINC00637_1_gene	AMN	1	1
rs3861678	LINC00637	LINC00637_1_gene	EXOC3L4	1	1
rs3861678	LINC00637	LINC00637_1_gene	LINC00677	1	1
rs3861678	LINC00637	LINC00637_1_gene	TNFAIP2	0.400588887538381	1
rs3861678	LINC00637	LINC00637_1_gene	CKB	0.876310918267904	1
rs3861678	LINC00637	LINC00637_1_gene	TRMT61A	0.276729259534011	1
rs3861678	LINC00637	LINC00637_1_gene	BAG5	0.44966656774211	1
rs3861678	LINC00637	LINC00637_1_gene	APOPT1	0.101569684003495	1
rs3861678	LINC00637	LINC00637_1_gene	KLC1	0.908688209490519	1
rs3861678	LINC00637	LINC00637_1_gene	XRCC3	0.348244289483921	1
rs3861678	LINC00637	LINC00637_1_gene	ZFYVE21	0.416835540639791	1
rs3861678	LINC00637	LINC00637_1_gene	LINC00637	1	1
rs3861678	LINC00637	LINC00637_1_gene	RD3L	1	1
rs3861678	LINC00637	LINC00637_1_gene	ASPG	1	1
rs3861678	LINC00637	LINC00637_1_gene	MIR203A	1	1
rs3861678	LINC00637	LINC00637_1_gene	MIR203B	1	1
rs3861678	LINC00637	LINC00637_1_gene	KIF26A	0.830587455586138	1
rs3861678	LINC00637	LINC00637_1_gene	C14orf180	1	1
rs3861678	LINC00637	LINC00637_1_gene	TMEM179	0.245663875962183	1
rs3861678	LINC00637	LINC00637_1_gene	MIR4710	1	1
rs3861678	LINC00637	LINC00637_1_gene	INF2	0.300555745176418	1
rs3861678	LINC00637	LINC00637_1_gene	ADSSL1	0.742722798222031	1
rs3861678	LINC00637	LINC00637_1_gene	SIVA1	0.138194754691135	1
rs3861678	LINC00637	LINC00637_1_gene	ZBTB42	0.905046371417192	1
rs3861678	LINC00637	LINC00637_2_gene	EIF5	0.796303193789802	1
rs3861678	LINC00637	LINC00637_2_gene	TRAF3	0.907616284522241	1
rs3861678	LINC00637	LINC00637_2_gene	CDC42BPB	0.00865384431326401	1
rs3861678	LINC00637	LINC00637_2_gene	MARK3	0.438421096582018	1
rs3861678	LINC00637	LINC00637_2_gene	PPP1R13B	0.416850755006502	1
rs3861678	LINC00637	LINC00637_2_gene	TDRD9	1	1
rs3861678	LINC00637	LINC00637_2_gene	AKT1	0.650939167745174	1
rs3861678	LINC00637	LINC00637_2_gene	AMN	1	1
rs3861678	LINC00637	LINC00637_2_gene	EXOC3L4	1	1
rs3861678	LINC00637	LINC00637_2_gene	LINC00677	1	1
rs3861678	LINC00637	LINC00637_2_gene	TNFAIP2	0.407610462652302	1
rs3861678	LINC00637	LINC00637_2_gene	CKB	0.999726696104862	1
rs3861678	LINC00637	LINC00637_2_gene	TRMT61A	0.181480018954195	1
rs3861678	LINC00637	LINC00637_2_gene	BAG5	0.680196078616691	1
rs3861678	LINC00637	LINC00637_2_gene	APOPT1	0.435485377573253	1
rs3861678	LINC00637	LINC00637_2_gene	KLC1	0.287720404352645	1
rs3861678	LINC00637	LINC00637_2_gene	XRCC3	0.785227480610494	1
rs3861678	LINC00637	LINC00637_2_gene	ZFYVE21	0.893713435885312	1
rs3861678	LINC00637	LINC00637_2_gene	LINC00637	1	1
rs3861678	LINC00637	LINC00637_2_gene	RD3L	1	1
rs3861678	LINC00637	LINC00637_2_gene	ASPG	1	1
rs3861678	LINC00637	LINC00637_2_gene	MIR203A	1	1
rs3861678	LINC00637	LINC00637_2_gene	MIR203B	1	1
rs3861678	LINC00637	LINC00637_2_gene	KIF26A	0.650425548283364	1
rs3861678	LINC00637	LINC00637_2_gene	C14orf180	1	1
rs3861678	LINC00637	LINC00637_2_gene	TMEM179	0.2914238614492	1
rs3861678	LINC00637	LINC00637_2_gene	MIR4710	1	1
rs3861678	LINC00637	LINC00637_2_gene	INF2	0.707360573587339	1
rs3861678	LINC00637	LINC00637_2_gene	ADSSL1	0.498708653216731	1
rs3861678	LINC00637	LINC00637_2_gene	SIVA1	0.333149363600847	1
rs3861678	LINC00637	LINC00637_2_gene	ZBTB42	0.297467119398118	1
rs3861678	LINC00637	LINC00637_3_gene	EIF5	0.0752406263284693	1
rs3861678	LINC00637	LINC00637_3_gene	TRAF3	0.524568206121278	1
rs3861678	LINC00637	LINC00637_3_gene	CDC42BPB	0.181989830469465	1
rs3861678	LINC00637	LINC00637_3_gene	MARK3	0.0872440529021383	1
rs3861678	LINC00637	LINC00637_3_gene	PPP1R13B	0.265727654828787	1
rs3861678	LINC00637	LINC00637_3_gene	TDRD9	1	1
rs3861678	LINC00637	LINC00637_3_gene	AKT1	0.980815286345281	1
rs3861678	LINC00637	LINC00637_3_gene	AMN	0.221428856558344	1
rs3861678	LINC00637	LINC00637_3_gene	EXOC3L4	1	1
rs3861678	LINC00637	LINC00637_3_gene	LINC00677	1	1
rs3861678	LINC00637	LINC00637_3_gene	TNFAIP2	0.939561078128216	1
rs3861678	LINC00637	LINC00637_3_gene	CKB	0.155986022632976	1
rs3861678	LINC00637	LINC00637_3_gene	TRMT61A	0.248374950670188	1
rs3861678	LINC00637	LINC00637_3_gene	BAG5	0.177629364461745	1
rs3861678	LINC00637	LINC00637_3_gene	APOPT1	0.666923391018469	1
rs3861678	LINC00637	LINC00637_3_gene	KLC1	0.925973627192262	1
rs3861678	LINC00637	LINC00637_3_gene	XRCC3	0.896930521909278	1
rs3861678	LINC00637	LINC00637_3_gene	ZFYVE21	0.540488904078505	1
rs3861678	LINC00637	LINC00637_3_gene	LINC00637	1	1
rs3861678	LINC00637	LINC00637_3_gene	RD3L	1	1
rs3861678	LINC00637	LINC00637_3_gene	ASPG	1	1
rs3861678	LINC00637	LINC00637_3_gene	MIR203A	1	1
rs3861678	LINC00637	LINC00637_3_gene	MIR203B	1	1
rs3861678	LINC00637	LINC00637_3_gene	KIF26A	0.957082497194865	1
rs3861678	LINC00637	LINC00637_3_gene	C14orf180	1	1
rs3861678	LINC00637	LINC00637_3_gene	TMEM179	0.725810331990854	1
rs3861678	LINC00637	LINC00637_3_gene	MIR4710	1	1
rs3861678	LINC00637	LINC00637_3_gene	INF2	0.616270177979513	1
rs3861678	LINC00637	LINC00637_3_gene	ADSSL1	0.531790431734472	1
rs3861678	LINC00637	LINC00637_3_gene	SIVA1	0.499272477070454	1
rs3861678	LINC00637	LINC00637_3_gene	ZBTB42	0.160557095551616	1
rs10933	PBRM1	PBRM1_1_gene	DNAH1	1	1
rs10933	PBRM1	PBRM1_1_gene	POC1A	0.0585315230370225	1
rs10933	PBRM1	PBRM1_1_gene	WDR82	0.813228186637379	1
rs10933	PBRM1	PBRM1_1_gene	NT5DC2	0.623422517240327	1
rs10933	PBRM1	PBRM1_1_gene	PBRM1	0.232128421881374	1
rs10933	PBRM1	PBRM1_1_gene	ITIH1	1	1
rs10933	PBRM1	PBRM1_1_gene	SFMBT1	0.0398506345425883	1
rs10933	PBRM1	PBRM1_1_gene	PRKCD	0.892424660893292	1
rs10933	PBRM1	PBRM1_1_gene	DCP1A	0.0142844415953562	1
rs10933	PBRM1	PBRM1_1_gene	CACNA1D	1	1
rs10933	PBRM1	PBRM1_1_gene	TEX264	0.427107967323905	1
rs10933	PBRM1	PBRM1_1_gene	GRM2	0.348984912855922	1
rs10933	PBRM1	PBRM1_1_gene	IQCF3	1	1
rs10933	PBRM1	PBRM1_1_gene	IQCF2	1	1
rs10933	PBRM1	PBRM1_1_gene	IQCF6	1	1
rs10933	PBRM1	PBRM1_1_gene	IQCF5	1	1
rs10933	PBRM1	PBRM1_1_gene	IQCF1	0.914256506024335	1
rs10933	PBRM1	PBRM1_1_gene	RRP9	0.258291197663448	1
rs10933	PBRM1	PBRM1_1_gene	PARP3	0.743430070374796	1
rs10933	PBRM1	PBRM1_1_gene	GPR62	1	1
rs10933	PBRM1	PBRM1_1_gene	PCBP4	0.882088542968574	1
rs10933	PBRM1	PBRM1_1_gene	ABHD14B	0.759425823266631	1
rs10933	PBRM1	PBRM1_1_gene	ABHD14A-ACY1	0.785895965289678	1
rs10933	PBRM1	PBRM1_1_gene	ABHD14A	0.0508702678733875	1
rs10933	PBRM1	PBRM1_1_gene	ACY1	0.787294767070043	1
rs10933	PBRM1	PBRM1_1_gene	RPL29	0.95264879772501	1
rs10933	PBRM1	PBRM1_1_gene	DUSP7	0.458818040047753	1
rs10933	PBRM1	PBRM1_1_gene	ALAS1	0.0331674829349266	1
rs10933	PBRM1	PBRM1_1_gene	TLR9	1	1
rs10933	PBRM1	PBRM1_1_gene	TWF2	0.621408521752342	1
rs10933	PBRM1	PBRM1_1_gene	PPM1M	0.73370391691031	1
rs10933	PBRM1	PBRM1_1_gene	MIRLET7G	1	1
rs10933	PBRM1	PBRM1_1_gene	GLYCTK	0.14843457220754	1
rs10933	PBRM1	PBRM1_1_gene	MIR135A1	1	1
rs10933	PBRM1	PBRM1_1_gene	BAP1	0.0634152226646487	1
rs10933	PBRM1	PBRM1_1_gene	PHF7	0.860226251173635	1
rs10933	PBRM1	PBRM1_1_gene	SEMA3G	1	1
rs10933	PBRM1	PBRM1_1_gene	TNNC1	1	1
rs10933	PBRM1	PBRM1_1_gene	NISCH	0.7223956392678	1
rs10933	PBRM1	PBRM1_1_gene	STAB1	1	1
rs10933	PBRM1	PBRM1_1_gene	SMIM4	0.461010701746575	1
rs10933	PBRM1	PBRM1_1_gene	GNL3	0.792716722035098	1
rs10933	PBRM1	PBRM1_1_gene	GLT8D1	0.295259046625239	1
rs10933	PBRM1	PBRM1_1_gene	SPCS1	0.984550946129325	1
rs10933	PBRM1	PBRM1_1_gene	NEK4	0.051284835378955	1
rs10933	PBRM1	PBRM1_1_gene	ITIH4	0.845533390522524	1
rs10933	PBRM1	PBRM1_1_gene	ITIH3	1	1
rs10933	PBRM1	PBRM1_1_gene	MUSTN1	1	1
rs10933	PBRM1	PBRM1_1_gene	MIR8064	1	1
rs10933	PBRM1	PBRM1_1_gene	RFT1	0.868815719127026	1
rs10933	PBRM1	PBRM1_1_gene	TKT	0.367810375837053	1
rs10933	PBRM1	PBRM1_2_gene	DNAH1	1	1
rs10933	PBRM1	PBRM1_2_gene	POC1A	0.608179101348972	1
rs10933	PBRM1	PBRM1_2_gene	WDR82	0.604282478152466	1
rs10933	PBRM1	PBRM1_2_gene	NT5DC2	0.144451313795539	1
rs10933	PBRM1	PBRM1_2_gene	PBRM1	0.148672994904469	1
rs10933	PBRM1	PBRM1_2_gene	ITIH1	1	1
rs10933	PBRM1	PBRM1_2_gene	SFMBT1	0.335693544453246	1
rs10933	PBRM1	PBRM1_2_gene	PRKCD	0.26290063915976	1
rs10933	PBRM1	PBRM1_2_gene	DCP1A	0.981797752702394	1
rs10933	PBRM1	PBRM1_2_gene	CACNA1D	0.00421370255554514	1
rs10933	PBRM1	PBRM1_2_gene	TEX264	0.602170438122609	1
rs10933	PBRM1	PBRM1_2_gene	GRM2	0.451698018343887	1
rs10933	PBRM1	PBRM1_2_gene	IQCF3	1	1
rs10933	PBRM1	PBRM1_2_gene	IQCF2	1	1
rs10933	PBRM1	PBRM1_2_gene	IQCF6	1	1
rs10933	PBRM1	PBRM1_2_gene	IQCF5	1	1
rs10933	PBRM1	PBRM1_2_gene	IQCF1	0.789245080718137	1
rs10933	PBRM1	PBRM1_2_gene	RRP9	0.432378228604016	1
rs10933	PBRM1	PBRM1_2_gene	PARP3	0.428299138581334	1
rs10933	PBRM1	PBRM1_2_gene	GPR62	1	1
rs10933	PBRM1	PBRM1_2_gene	PCBP4	0.644479588165958	1
rs10933	PBRM1	PBRM1_2_gene	ABHD14B	0.806067970089382	1
rs10933	PBRM1	PBRM1_2_gene	ABHD14A-ACY1	0.539696460671595	1
rs10933	PBRM1	PBRM1_2_gene	ABHD14A	0.631244203141647	1
rs10933	PBRM1	PBRM1_2_gene	ACY1	0.390457476015151	1
rs10933	PBRM1	PBRM1_2_gene	RPL29	0.425330204333663	1
rs10933	PBRM1	PBRM1_2_gene	DUSP7	0.911576763166496	1
rs10933	PBRM1	PBRM1_2_gene	ALAS1	0.406081487894403	1
rs10933	PBRM1	PBRM1_2_gene	TLR9	1	1
rs10933	PBRM1	PBRM1_2_gene	TWF2	0.780551150426691	1
rs10933	PBRM1	PBRM1_2_gene	PPM1M	0.305846090164787	1
rs10933	PBRM1	PBRM1_2_gene	MIRLET7G	1	1
rs10933	PBRM1	PBRM1_2_gene	GLYCTK	0.333232955684295	1
rs10933	PBRM1	PBRM1_2_gene	MIR135A1	1	1
rs10933	PBRM1	PBRM1_2_gene	BAP1	0.152596909728837	1
rs10933	PBRM1	PBRM1_2_gene	PHF7	0.709324111352454	1
rs10933	PBRM1	PBRM1_2_gene	SEMA3G	1	1
rs10933	PBRM1	PBRM1_2_gene	TNNC1	1	1
rs10933	PBRM1	PBRM1_2_gene	NISCH	0.972685522075507	1
rs10933	PBRM1	PBRM1_2_gene	STAB1	1	1
rs10933	PBRM1	PBRM1_2_gene	SMIM4	0.958206111526926	1
rs10933	PBRM1	PBRM1_2_gene	GNL3	0.912632806410609	1
rs10933	PBRM1	PBRM1_2_gene	GLT8D1	0.828607551671512	1
rs10933	PBRM1	PBRM1_2_gene	SPCS1	0.991296215167982	1
rs10933	PBRM1	PBRM1_2_gene	NEK4	0.837086056049029	1
rs10933	PBRM1	PBRM1_2_gene	ITIH4	0.308945966636119	1
rs10933	PBRM1	PBRM1_2_gene	ITIH3	1	1
rs10933	PBRM1	PBRM1_2_gene	MUSTN1	1	1
rs10933	PBRM1	PBRM1_2_gene	MIR8064	1	1
rs10933	PBRM1	PBRM1_2_gene	RFT1	0.985810844663932	1
rs10933	PBRM1	PBRM1_2_gene	TKT	0.919934398452394	1
rs10933	PBRM1	PBRM1_3_gene	DNAH1	1	1
rs10933	PBRM1	PBRM1_3_gene	POC1A	0.569297757828352	1
rs10933	PBRM1	PBRM1_3_gene	WDR82	0.571535551342897	1
rs10933	PBRM1	PBRM1_3_gene	NT5DC2	0.0475938268424873	1
rs10933	PBRM1	PBRM1_3_gene	PBRM1	0.339109540794248	1
rs10933	PBRM1	PBRM1_3_gene	ITIH1	1	1
rs10933	PBRM1	PBRM1_3_gene	SFMBT1	0.326875042114774	1
rs10933	PBRM1	PBRM1_3_gene	PRKCD	0.938125737930185	1
rs10933	PBRM1	PBRM1_3_gene	DCP1A	0.512515914666601	1
rs10933	PBRM1	PBRM1_3_gene	CACNA1D	0.0203017609600171	1
rs10933	PBRM1	PBRM1_3_gene	TEX264	0.196308567055501	1
rs10933	PBRM1	PBRM1_3_gene	GRM2	0.738274476476261	1
rs10933	PBRM1	PBRM1_3_gene	IQCF3	1	1
rs10933	PBRM1	PBRM1_3_gene	IQCF2	1	1
rs10933	PBRM1	PBRM1_3_gene	IQCF6	1	1
rs10933	PBRM1	PBRM1_3_gene	IQCF5	1	1
rs10933	PBRM1	PBRM1_3_gene	IQCF1	0.914684560379364	1
rs10933	PBRM1	PBRM1_3_gene	RRP9	0.795669810485724	1
rs10933	PBRM1	PBRM1_3_gene	PARP3	0.766010506305145	1
rs10933	PBRM1	PBRM1_3_gene	GPR62	1	1
rs10933	PBRM1	PBRM1_3_gene	PCBP4	0.0658179879443997	1
rs10933	PBRM1	PBRM1_3_gene	ABHD14B	0.76767654521851	1
rs10933	PBRM1	PBRM1_3_gene	ABHD14A-ACY1	0.788030561571284	1
rs10933	PBRM1	PBRM1_3_gene	ABHD14A	0.591757713144315	1
rs10933	PBRM1	PBRM1_3_gene	ACY1	0.793339170553273	1
rs10933	PBRM1	PBRM1_3_gene	RPL29	0.432348486328416	1
rs10933	PBRM1	PBRM1_3_gene	DUSP7	0.485415290198873	1
rs10933	PBRM1	PBRM1_3_gene	ALAS1	0.920133247126904	1
rs10933	PBRM1	PBRM1_3_gene	TLR9	1	1
